id,neighbourhood,latitude,longitude,availability_365,number_of_reviews,reviews_per_month,minimum_nights,distance_seine,prix_moyen_journalier,periode
834309,Popincourt,48.86719,2.37594,17,53,0.39,1,2073.6621771183286,90.0,dec_2024
836235,Popincourt,48.85616,2.38876,66,477,3.34,4,2063.010997162816,85.0,dec_2024
840111,Passy,48.84651,2.272,364,23,0.16,7,194.7265241239281,170.0,dec_2024
840987,Popincourt,48.85693,2.39096,173,36,0.31,5,2240.4453349276746,200.0,dec_2024
847223,Gobelins,48.83525,2.34679,165,45,0.34,3,1780.7427049235578,105.0,dec_2024
851420,Batignolles-Monceau,48.8855,2.32421,346,163,1.16,2,2469.868325412882,300.0,dec_2024
857841,Popincourt,48.86617,2.37893,88,35,0.24,3,2119.8833622474767,69.0,dec_2024
857853,Entrepôt,48.87132,2.36227,358,66,0.5,2,1960.4214905797353,150.0,dec_2024
860095,Palais-Bourbon,48.85037,2.32416,111,120,0.84,4,1162.7165154838476,335.0,dec_2024
866435,Temple,48.86472,2.35182,148,259,1.82,3,961.8369252574819,228.0,dec_2024
950501,Louvre,48.86387,2.346,354,43,0.31,5,736.8818934224524,90.0,dec_2024
884526,Temple,48.85832,2.36358,304,188,1.36,2,761.9764566843861,500.0,dec_2024
885706,Bourse,48.86606,2.35175,129,99,0.7,4,1099.2714169044634,450.0,dec_2024
885933,Panthéon,48.85077574732145,2.3470354608520427,46,86,0.61,2,231.33247916495634,190.0,dec_2024
886646,Buttes-Montmartre,48.88786,2.35044,35,24,0.18,4,3392.223695515163,35.0,dec_2024
890706,Popincourt,48.859211,2.376993,87,226,1.59,6,1491.0028500527408,120.0,dec_2024
895521,Hôtel-de-Ville,48.8601,2.35568,75,155,1.11,6,637.0907641423279,230.0,dec_2024
897778,Batignolles-Monceau,48.89193,2.32177,173,36,0.25,3,3149.601684926578,168.0,dec_2024
898801,Passy,48.86885452270508,2.297070980072021,306,91,0.63,3,638.1187254678524,160.0,dec_2024
899016,Palais-Bourbon,48.85796,2.31738,361,3,0.16,2,616.1102884052286,270.0,dec_2024
899839,Temple,48.85902,2.36474,244,192,1.33,2,870.8859328437161,195.0,dec_2024
903833,Gobelins,48.8241,2.36206,345,43,0.37,4,1702.689619550549,109.0,dec_2024
906229,Vaugirard,48.83663,2.30038,210,83,0.6,5,2087.0078190392355,320.0,dec_2024
908459,Bourse,48.86748,2.34705,353,15,0.11,4,1142.562035322496,300.0,dec_2024
916330,Passy,48.86153,2.27759,337,14,0.1,2,926.037756427378,50.0,dec_2024
919189,Popincourt,48.86162,2.37965,87,1,0.01,3,1806.9643663469612,150.0,dec_2024
922547,Ménilmontant,48.85292,2.39732,96,297,2.09,2,2294.9522335971005,199.0,dec_2024
924442,Popincourt,48.86177,2.36722,156,113,0.81,3,1226.3976461428929,210.0,dec_2024
927010,Vaugirard,48.83459,2.30811,215,75,0.53,4,2653.5872354472126,100.0,dec_2024
930186,Buttes-Montmartre,48.88598,2.34624,246,0,,7,3099.274053568013,100.0,dec_2024
933438,Opéra,48.87571,2.34104,267,68,0.51,3,1912.131804315538,155.0,dec_2024
933464,Buttes-Montmartre,48.88989,2.33036,332,27,1.22,5,3046.065578262329,165.0,dec_2024
934841,Vaugirard,48.84068,2.28933,109,73,0.64,2,1210.3282494534762,100.0,dec_2024
943903,Entrepôt,48.87299,2.37187,10,22,0.16,2,2486.5354517733304,130.0,dec_2024
946194,Ménilmontant,48.8689,2.40968,62,146,1.02,3,4104.182937840726,75.0,dec_2024
1059029,Opéra,48.87888717651367,2.348201036453247,70,48,0.35,4,2383.871779410189,190.0,dec_2024
958939,Batignolles-Monceau,48.87956,2.29098,261,104,0.74,4,1908.3684112640863,210.0,dec_2024
962897,Vaugirard,48.84298,2.30366,359,155,1.09,3,1772.2147806981911,151.0,dec_2024
967969,Hôtel-de-Ville,48.85211,2.35173,212,89,0.63,4,58.46759275077721,170.0,dec_2024
975997,Hôtel-de-Ville,48.85424,2.36672,88,111,0.78,2,557.2799677978704,150.0,dec_2024
976953,Buttes-Montmartre,48.89246,2.34633,217,267,2.39,4,3749.488193780587,90.0,dec_2024
992058,Buttes-Montmartre,48.89317,2.33985,65,8,0.06,1,3625.4290577405486,150.0,dec_2024
994093,Palais-Bourbon,48.85576,2.2941,130,338,2.38,2,408.75809508221494,90.0,dec_2024
996171,Luxembourg,48.85269,2.33234,101,94,0.66,7,722.9352678802065,410.0,dec_2024
999661,Hôtel-de-Ville,48.85389,2.36046,265,94,0.69,3,219.74809650817224,350.0,dec_2024
1000418,Buttes-Montmartre,48.88905,2.36381,357,29,0.22,2,3804.3894905995794,170.0,dec_2024
1002368,Buttes-Chaumont,48.8768,2.39288,317,78,0.56,3,3683.2521507505485,360.0,dec_2024
1005600,Élysée,48.87467,2.31912,124,175,1.25,1,1220.5529239438647,150.0,dec_2024
1008307,Popincourt,48.85902,2.37943,187,83,0.59,1,1630.408590559237,210.0,dec_2024
1011441,Buttes-Montmartre,48.88692,2.33624,32,105,0.75,2,2882.143441020223,210.0,dec_2024
1014961,Hôtel-de-Ville,48.85554,2.35891,313,61,0.59,3,327.2517590125597,250.0,dec_2024
1015818,Hôtel-de-Ville,48.8601,2.35679,283,59,0.42,2,684.7449631096919,130.0,dec_2024
1016320,Vaugirard,48.84666,2.29683,334,24,0.17,6,1127.1948535089632,175.0,dec_2024
1020307,Ménilmontant,48.8726,2.39485,315,21,0.17,2,3448.6156532178647,70.0,dec_2024
1024256,Palais-Bourbon,48.8632,2.30275,279,65,0.54,5,34.392374443279124,192.0,dec_2024
1028758,Popincourt,48.85938,2.36886,226,152,1.22,3,1066.3301621280211,180.0,dec_2024
1030228,Buttes-Montmartre,48.88649,2.355,309,86,0.61,2,3333.8770983031236,79.0,dec_2024
1035124,Temple,48.8654,2.35947,291,117,0.84,3,1283.1976204233913,350.0,dec_2024
1035222,Buttes-Montmartre,48.88834,2.34563,108,15,3.49,2,3312.7468945438886,120.0,dec_2024
1036502,Observatoire,48.84127,2.32489,85,89,0.64,5,2012.1481776612172,250.0,dec_2024
1040524,Vaugirard,48.84976,2.28535,260,137,1.1,4,280.43043661218405,145.0,dec_2024
1041663,Buttes-Montmartre,48.88995,2.33147,340,132,0.94,6,3075.7152937474434,160.0,dec_2024
1042480,Buttes-Montmartre,48.88489,2.33309,96,5,0.06,3,2587.140355175398,210.0,dec_2024
1046100,Buttes-Montmartre,48.88999,2.3291,152,116,0.84,2,3032.8614914706154,215.0,dec_2024
1050099,Batignolles-Monceau,48.87928,2.28814,302,70,0.5,5,1954.0894442575577,300.0,dec_2024
1052404,Buttes-Chaumont,48.87704,2.3901,74,19,0.62,3,3573.105084379316,120.0,dec_2024
1061424,Palais-Bourbon,48.85938,2.30479,278,105,0.75,6,461.86397617806773,298.0,dec_2024
1065323,Buttes-Chaumont,48.87397,2.38376,310,12,0.16,5,3020.3881748760823,125.0,dec_2024
1068984,Passy,48.8643,2.29638,285,248,1.77,4,182.75034177746045,170.0,dec_2024
1070274,Ménilmontant,48.87278,2.3947,125,770,5.46,3,3454.1487017273143,64.0,dec_2024
1070851,Palais-Bourbon,48.85696570519124,2.3320865604439223,358,212,1.51,1,272.5416084704299,260.0,dec_2024
1071043,Entrepôt,48.8839,2.36146,275,180,1.28,2,3206.9738768325246,100.0,dec_2024
1073197,Buttes-Chaumont,48.88672,2.379,72,42,0.3,4,4053.0255106329505,90.0,dec_2024
1074119,Reuilly,48.845515,2.392023,87,1,0.25,6,1493.9708493231785,88.0,dec_2024
1075591,Popincourt,48.85413,2.37352,180,403,2.86,7,1008.5642544274441,105.0,dec_2024
1079970,Entrepôt,48.86926,2.36848,365,0,,3,2003.7228788246869,400.0,dec_2024
1080210,Buttes-Chaumont,48.87387,2.3805,294,26,0.2,4,2878.383545170741,100.0,dec_2024
1083398,Entrepôt,48.86897,2.36091,260,174,1.36,2,1682.411486980442,97.0,dec_2024
1085675,Buttes-Montmartre,48.88745,2.33831,302,140,1.05,4,2997.8939183473562,120.0,dec_2024
1089527,Reuilly,48.84549,2.38891,282,19,0.17,3,1307.5374664674034,150.0,dec_2024
1100795,Observatoire,48.83008,2.33267,179,9,0.59,2,2755.603836274235,145.0,dec_2024
1101833,Buttes-Montmartre,48.8979,2.34204,325,30,0.22,4,4173.107118545893,300.0,dec_2024
1110034,Popincourt,48.85627,2.37315,201,174,1.24,3,1078.6398850003663,105.0,dec_2024
1110935,Entrepôt,48.87045,2.34979,126,288,2.06,2,1518.5735859587344,240.0,dec_2024
1114272,Buttes-Montmartre,48.8943,2.34744,124,184,1.31,4,3969.352789775829,170.0,dec_2024
1114281,Buttes-Montmartre,48.88304,2.33771,145,88,0.63,4,2534.5451768766006,200.0,dec_2024
1118846,Temple,48.85865,2.36489,29,237,1.68,3,839.8992326515281,125.0,dec_2024
1131934,Ménilmontant,48.8523,2.40597,213,99,0.99,3,2765.452818583927,85.0,dec_2024
1132615,Louvre,48.86025,2.34639,176,282,2.01,3,362.5692975734767,300.0,dec_2024
1134094,Panthéon,48.85122,2.3441,191,50,0.36,3,301.8703290785862,320.0,dec_2024
1137844,Élysée,48.87223,2.3125,362,0,,3,948.7832165325825,149.0,dec_2024
1142731,Gobelins,48.82584,2.35992,227,136,0.97,5,1703.3507751020086,80.0,dec_2024
1145013,Buttes-Montmartre,48.89481,2.34855,348,42,0.47,3,4055.2459301241947,240.0,dec_2024
1147882,Entrepôt,48.87977,2.34977,352,172,2.38,3,2509.136337645779,110.0,dec_2024
1149515,Buttes-Chaumont,48.87779998779297,2.395505905151367,350,215,1.54,1,3894.4458016548188,70.0,dec_2024
1149809,Popincourt,48.8531505,2.3708089,353,119,0.85,2,787.0137527872929,250.0,dec_2024
1053609,Passy,48.84271,2.26835,284,80,0.58,4,196.64940677746426,280.0,dec_2024
1054838,Entrepôt,48.87319564819336,2.3621809482574463,151,88,0.62,2,2142.917293026602,280.0,dec_2024
1057854,Élysée,48.87352,2.32253,117,63,0.49,3,1139.384302568508,327.0,dec_2024
1058240,Louvre,48.86347,2.34794,85,41,0.34,3,738.2399769543575,250.0,dec_2024
1158222,Gobelins,48.83486,2.34778,363,21,0.2,7,1755.3311565593294,230.0,dec_2024
1158324,Entrepôt,48.87134,2.36524,326,245,1.76,2,2067.348536613621,129.0,dec_2024
1161527,Passy,48.8476,2.26775,357,72,0.56,3,522.3791701652619,100.0,dec_2024
1165171,Louvre,48.86504,2.33181,363,36,0.29,4,549.5026477766046,200.0,dec_2024
1165849,Panthéon,48.85297,2.34398,42,49,0.36,2,128.5227341861964,210.0,dec_2024
1167478,Gobelins,48.83552,2.35839,199,48,0.41,7,1128.1402976744214,170.0,dec_2024
1169722,Louvre,48.86025,2.34575,347,22,0.16,7,348.15599516902677,247.0,dec_2024
1172621,Entrepôt,48.87593,2.35138,365,4,0.03,3,2134.3078457220986,120.0,dec_2024
1181390,Entrepôt,48.878,2.35582,89,57,0.42,3,2453.3691879416574,110.0,dec_2024
1193668,Bourse,48.86603,2.34737,269,7,0.05,4,996.3208037942672,180.0,dec_2024
1196198,Entrepôt,48.87323,2.35506,221,156,1.12,3,1932.29369293031,115.0,dec_2024
1197260,Panthéon,48.839653,2.346722,104,31,0.29,1,1369.5704180278865,240.0,dec_2024
1200592,Luxembourg,48.85204,2.33933,151,337,2.41,1,413.3800851554566,145.0,dec_2024
1201804,Buttes-Chaumont,48.87495,2.38119,314,19,0.14,4,3007.1778276310943,220.0,dec_2024
1202028,Temple,48.86031,2.36434,348,114,0.83,1,983.2043680981639,179.0,dec_2024
1205169,Reuilly,48.84728,2.39563,39,498,3.57,2,1823.484276042476,71.0,dec_2024
1206058,Entrepôt,48.87162,2.3583,237,502,3.58,2,1858.3064281488228,270.0,dec_2024
1207052,Buttes-Montmartre,48.88703,2.34775,362,34,0.27,4,3254.9589543487186,90.0,dec_2024
1207298,Ménilmontant,48.87153,2.38701,358,12,0.1,7,2959.3824416197376,350.0,dec_2024
1207601,Reuilly,48.84728,2.38255,109,154,1.11,4,1065.4234056117937,279.0,dec_2024
1211052,Panthéon,48.839653,2.346722,54,74,0.9,1,1369.5704180278865,350.0,dec_2024
1212673,Passy,48.84341,2.2719,177,300,2.15,2,16.82761499666746,400.0,dec_2024
1216733,Observatoire,48.83928,2.32614,1,203,1.47,3,2123.8729353413464,155.0,dec_2024
1218933,Observatoire,48.83841,2.33064,222,1,0.09,3,2018.0393238543722,240.0,dec_2024
1223798,Hôtel-de-Ville,48.85853,2.35149,301,62,0.48,3,333.9985833214098,160.0,dec_2024
1224574,Popincourt,48.85566,2.37381,355,27,0.28,3,1091.4759864709886,185.0,dec_2024
1228668,Buttes-Montmartre,48.88579,2.33592,81,129,0.92,2,2757.4372937968087,122.0,dec_2024
1153462,Batignolles-Monceau,48.87986,2.28766,168,31,0.23,2,2026.9993210518376,100.0,dec_2024
1156037,Panthéon,48.84011,2.36096,354,338,2.42,3,647.1221225906518,90.0,dec_2024
1310985,Buttes-Chaumont,48.89206,2.38103,358,20,0.16,2,4642.23044001892,290.0,dec_2024
1313931,Passy,48.86532,2.29067,268,94,0.73,5,495.45360345650175,285.0,dec_2024
1314079,Popincourt,48.87026,2.37842,362,39,0.38,3,2458.2290983473085,200.0,dec_2024
1319128,Luxembourg,48.84836,2.32987,90,236,1.7,6,1200.7856843332088,300.0,dec_2024
1321993,Popincourt,48.86633,2.37011,353,157,1.14,2,1773.3216733082088,180.0,dec_2024
1324729,Buttes-Montmartre,48.89302205634506,2.346869595033166,88,0,,4,3822.854728810908,105.0,dec_2024
1327100,Popincourt,48.85399,2.38233,213,26,0.19,5,1552.9456167395367,350.0,dec_2024
1327393,Reuilly,48.84047,2.39607,311,13,0.44,3,1383.2718781525787,155.0,dec_2024
1329364,Buttes-Montmartre,48.88585,2.3348,336,48,0.35,2,2731.848333868616,430.0,dec_2024
1329663,Temple,48.86571,2.3605,131,245,1.77,3,1352.096134662877,215.0,dec_2024
1332991,Panthéon,48.84669,2.34697,69,80,0.59,5,634.1191323171488,345.0,dec_2024
1333600,Vaugirard,48.83554,2.3086,238,88,2.58,5,2606.44922051598,105.0,dec_2024
1334731,Louvre,48.8649,2.33641,347,26,0.19,2,663.5386519349025,150.0,dec_2024
1338258,Entrepôt,48.86883,2.358,344,58,0.42,5,1571.4407560137413,310.0,dec_2024
1338625,Buttes-Montmartre,48.8948,2.34189,362,60,0.47,7,3850.7946674580817,225.0,dec_2024
1344727,Bourse,48.86479,2.34567,364,20,0.56,3,826.809323950878,130.0,dec_2024
1345175,Ménilmontant,48.8706,2.38976,173,0,,7,3024.6231558292484,250.0,dec_2024
1345268,Gobelins,48.82192993164063,2.351331949234009,364,0,,2,2467.0508714587195,200.0,dec_2024
1347452,Entrepôt,48.87475,2.37138,317,32,0.24,3,2632.104897154995,100.0,dec_2024
1347862,Batignolles-Monceau,48.88672,2.31958,109,13,0.11,6,2558.5573393227164,199.0,dec_2024
1349928,Vaugirard,48.84133,2.30499,115,91,0.67,3,1969.6429123936402,210.0,dec_2024
1350726,Observatoire,48.82629,2.31702,91,49,0.39,4,3690.727920353605,200.0,dec_2024
1350985,Buttes-Montmartre,48.8845,2.34422,172,87,0.65,3,2884.4615738160705,205.0,dec_2024
1351671,Temple,48.86163,2.36226,148,54,0.41,4,1040.425771029288,450.0,dec_2024
1353544,Popincourt,48.85781,2.37956,83,11,0.08,2,1575.1004095877531,83.0,dec_2024
1357145,Batignolles-Monceau,48.88053894042969,2.295192003250122,327,18,1.58,4,1937.975455877088,190.0,dec_2024
1359986,Élysée,48.87286,2.31624,364,79,0.58,7,1014.0148166918549,400.0,dec_2024
1361778,Observatoire,48.83444,2.32476,275,18,0.13,7,2621.3888722089437,300.0,dec_2024
1362022,Opéra,48.87997,2.33059,30,1,0.01,3,2010.4677689883886,105.0,dec_2024
1363319,Reuilly,48.83899,2.38897,310,1,0.25,2,874.3855372047606,110.0,dec_2024
1364205,Opéra,48.87745,2.33731,197,58,0.57,4,1957.2129906001655,150.0,dec_2024
1231566,Passy,48.85215,2.26033,160,70,0.5,5,1254.459855851081,99.0,dec_2024
1233856,Popincourt,48.85494,2.38625,298,470,3.37,2,1835.2807540474937,160.0,dec_2024
1233934,Batignolles-Monceau,48.87979,2.2967,281,154,1.11,3,1840.270624006903,160.0,dec_2024
1234750,Popincourt,48.86174,2.37676,364,36,0.26,1,1654.422096266103,220.0,dec_2024
1237806,Reuilly,48.85013,2.37792,173,3,0.02,3,1023.1105503325776,300.0,dec_2024
1237967,Batignolles-Monceau,48.89202,2.3216,20,30,0.24,6,3158.2790359777337,159.0,dec_2024
1238811,Buttes-Montmartre,48.88819,2.34874,323,200,1.47,3,3402.555013967891,80.0,dec_2024
1239303,Entrepôt,48.8724705,2.3574218,111,53,2.14,3,1915.9649243638814,140.0,dec_2024
1239345,Reuilly,48.83499,2.40103,365,27,0.2,3,1282.8769106227148,250.0,dec_2024
1241919,Gobelins,48.83681,2.34824,365,55,0.4,3,1585.8464823785118,200.0,dec_2024
1243169,Opéra,48.88249,2.33545,164,16,0.12,4,2409.309017397643,160.0,dec_2024
1243204,Luxembourg,48.85094,2.33844,100,61,0.44,4,549.1409811967649,180.0,dec_2024
1246271,Buttes-Montmartre,48.88362,2.3377,347,38,0.32,7,2592.740096549373,145.0,dec_2024
1253386,Vaugirard,48.83519,2.28939,330,40,0.29,7,1556.1498983336076,62.0,dec_2024
1255813,Buttes-Montmartre,48.89046,2.34296,209,99,0.77,4,3445.0317312982033,80.0,dec_2024
1256477,Élysée,48.8661782477921,2.3022364666113915,175,71,0.52,4,297.41907699000984,280.0,dec_2024
1261480,Temple,48.86675,2.36075,274,92,0.67,4,1460.2076143851384,139.0,dec_2024
1262077,Buttes-Montmartre,48.88549,2.32682,100,83,0.66,5,2507.0963400083247,130.0,dec_2024
1262287,Batignolles-Monceau,48.88955,2.31876,359,34,0.44,7,2869.730389552762,280.0,dec_2024
1266367,Hôtel-de-Ville,48.85532,2.36713,333,266,1.93,1,652.0252512595218,121.0,dec_2024
1266481,Opéra,48.87952,2.34193,175,72,0.61,3,2318.0172250545297,150.0,dec_2024
1267585,Temple,48.86504,2.35285,180,3,0.02,4,1025.1666973141253,400.0,dec_2024
1270282,Batignolles-Monceau,48.89064,2.32018,361,35,1.24,1,2996.446161491968,90.0,dec_2024
1272220,Observatoire,48.832245,2.313132,184,37,0.27,7,3100.1440951073537,80.0,dec_2024
1274722,Passy,48.86333,2.29063,53,241,1.73,3,327.78605165880595,129.0,dec_2024
1275762,Buttes-Montmartre,48.88334,2.34053,160,14,0.12,2,2650.915674452992,100.0,dec_2024
1277299,Palais-Bourbon,48.86052,2.29868,119,26,0.19,4,270.1657895067642,380.0,dec_2024
1277493,Hôtel-de-Ville,48.85806,2.35727,326,153,1.1,3,517.2421358252192,170.0,dec_2024
1279655,Gobelins,48.83775,2.35532,133,91,0.65,3,1128.3218619666518,320.0,dec_2024
1282284,Observatoire,48.82279,2.33329,280,170,1.22,3,3445.270742677178,65.0,dec_2024
1286875,Batignolles-Monceau,48.89251,2.30496,51,56,0.48,5,2013.0073610724282,160.0,dec_2024
1290460,Buttes-Montmartre,48.88644,2.34852,314,15,0.52,6,3208.429545143845,350.0,dec_2024
1293248,Vaugirard,48.84435,2.27709,267,34,0.3,4,249.37325676031728,200.0,dec_2024
1295611,Palais-Bourbon,48.85193,2.32831,254,3,1.25,4,891.7259640370893,135.0,dec_2024
1367869,Palais-Bourbon,48.85607,2.30352,358,35,0.26,7,828.1273472590832,249.0,dec_2024
1369349,Buttes-Montmartre,48.88339,2.34668,59,649,4.71,3,2849.023220409453,130.0,dec_2024
1373249,Buttes-Chaumont,48.87426,2.38002,362,9,0.07,3,2897.1436553147187,170.0,dec_2024
1383421,Panthéon,48.8459026128147,2.3534004437093943,138,4,0.25,2,541.6956591384657,450.0,dec_2024
1494097,Bourse,48.86936,2.33223,295,406,2.96,2,985.1107829839667,220.0,dec_2024
1496750,Popincourt,48.85653,2.37111,365,30,0.23,3,966.4160002150327,240.0,dec_2024
1505284,Passy,48.85763,2.27886,364,50,0.41,7,567.2596939853565,400.0,dec_2024
1506227,Buttes-Montmartre,48.88366,2.34331,22,150,1.15,3,2770.8613261694327,120.0,dec_2024
1512638,Luxembourg,48.85248,2.33535,267,46,1.3,3,601.3129909075153,250.0,dec_2024
1516759,Bourse,48.86742909399425,2.348410394943828,144,252,1.89,3,1167.8122513455146,160.0,dec_2024
1518587,Opéra,48.87618,2.34262,345,54,0.4,5,1995.661592575783,170.0,dec_2024
1522266,Entrepôt,48.87471,2.35693,362,133,1.0,2,2133.0332737977296,70.0,dec_2024
1523754,Temple,48.86228,2.3608,280,35,0.28,7,1051.6941294059443,349.0,dec_2024
1532256,Passy,48.86368,2.27848,178,112,0.82,3,1036.4840575557544,310.0,dec_2024
1533301,Observatoire,48.83525,2.32984,351,23,0.25,4,2354.280100277482,115.0,dec_2024
1537159,Ménilmontant,48.85358,2.41026,83,1,0.01,6,3103.786108277329,200.0,dec_2024
1541394,Palais-Bourbon,48.85717,2.30814,98,43,2.01,2,715.2896568923359,400.0,dec_2024
1542707,Buttes-Chaumont,48.88494911744719,2.383143138204601,89,0,,2,4049.3323292951786,108.0,dec_2024
1545531,Vaugirard,48.84004,2.29231,328,155,1.13,2,1402.5316944896167,200.0,dec_2024
1549177,Batignolles-Monceau,48.89272,2.3228,363,56,0.41,6,3222.0642360522475,120.0,dec_2024
1549535,Buttes-Montmartre,48.88828,2.34696,309,66,0.52,5,3350.129588574504,160.0,dec_2024
1557859,Popincourt,48.86681,2.38062,362,93,0.78,2,2255.744413292228,115.0,dec_2024
1560263,Buttes-Montmartre,48.89369,2.33516,177,2,0.08,3,3555.8230484805063,75.0,dec_2024
1569527,Opéra,48.88058,2.34294,231,133,1.08,2,2457.141988255465,178.0,dec_2024
1572104,Ménilmontant,48.86674,2.38488,363,12,0.32,2,2469.27168441051,87.0,dec_2024
1572496,Ménilmontant,48.86004,2.40449,73,95,0.73,4,3211.2894320837486,110.0,dec_2024
1575912,Gobelins,48.83634,2.35174,3,116,0.87,6,1428.8232976042484,45.0,dec_2024
1580502,Popincourt,48.86875,2.37793,313,12,0.12,5,2299.5109752434605,130.0,dec_2024
1295771,Buttes-Chaumont,48.88481,2.38361,342,8,0.06,2,4051.9780961329916,120.0,dec_2024
1297307,Entrepôt,48.87188,2.35356,309,193,1.43,2,1755.0436612956998,200.0,dec_2024
1304175,Buttes-Chaumont,48.88833,2.38064,167,73,0.53,4,4268.427624956612,90.0,dec_2024
1306614,Buttes-Chaumont,48.87890192532917,2.39657794722139,346,0,,3,4038.080094914972,110.0,dec_2024
1308229,Louvre,48.86438,2.34348,347,0,,1,737.0293142248446,300.0,dec_2024
1385517,Observatoire,48.835815,2.326133,362,2,0.08,7,2438.2710058105536,79.0,dec_2024
1386939,Popincourt,48.8587,2.37963,78,3,0.03,6,1625.47729266087,79.0,dec_2024
1387316,Luxembourg,48.85101,2.33339,357,2,0.03,5,814.9178038856757,250.0,dec_2024
1390849,Vaugirard,48.85439,2.28818,264,67,0.49,3,74.19616654654219,119.0,dec_2024
1391251,Ménilmontant,48.87221,2.38648,194,111,0.89,4,2990.0627689400685,100.0,dec_2024
1395478,Reuilly,48.8435018,2.4082777,121,20,0.78,2,2292.2699542007017,350.0,dec_2024
1397112,Opéra,48.87453,2.33312,114,116,0.85,4,1533.605336673089,270.0,dec_2024
1403486,Opéra,48.88270950317383,2.335585117340088,140,16,0.87,3,2435.620681447151,100.0,dec_2024
1407429,Entrepôt,48.87108,2.36978,355,48,0.38,3,2227.237336615958,90.0,dec_2024
1409751,Gobelins,48.8253,2.36514,166,48,0.37,5,1442.933518680225,100.0,dec_2024
1410115,Buttes-Montmartre,48.89399,2.34388,246,87,0.68,3,3829.4849311852636,95.0,dec_2024
1413272,Popincourt,48.86913,2.37072,233,42,0.31,5,2068.5885909082367,110.0,dec_2024
1418519,Reuilly,48.8395,2.40147,40,149,1.08,3,1623.9951648106046,129.0,dec_2024
1426821,Buttes-Montmartre,48.89152,2.34259,355,41,0.3,2,3540.5289165864388,105.0,dec_2024
1427645,Popincourt,48.85174,2.38933,352,80,0.98,5,1766.8568568065386,75.0,dec_2024
1430429,Ménilmontant,48.85533,2.41005,360,2,0.48,3,3205.693806393214,200.0,dec_2024
1438319,Buttes-Chaumont,48.89169,2.3803,362,43,0.31,3,4580.489769794282,120.0,dec_2024
1441179,Opéra,48.88018,2.33733,11,97,0.71,1,2233.1331460466895,65.0,dec_2024
1446140,Opéra,48.880145591206734,2.3487366598118733,363,12,0.1,5,2529.1823391846146,350.0,dec_2024
